audiofile,survey_file_name,min.avg_H,min.avg_S,min.avg_T,max.avg_H,max.avg_S,max.avg_T,titi_over_thresh,titi_over_thresh_and_howler_under_thresh,titi_over_thresh_and_over_howler,PrimateSpecies,CallDistance
PUMA_20150211_064500.wav,"E:/For Sun - Full test dataset/Puma 2015/1, 200/11 feb 2015 omit/PUMA_20150211_064500.wav",-1.42,-1.7266666666666666,-1.758,0.04500000000000001,1.79,1.16,0,0,0,0,NA
PUMA_20150211_070000.wav,"E:/For Sun - Full test dataset/Puma 2015/1, 200/11 feb 2015 omit/PUMA_20150211_070000.wav",-1.405,-1.6400000000000001,-0.322,-0.04500000000000001,1.8866666666666667,1.1,0,0,0,0,NA
PUMA_20150211_071500.wav,"E:/For Sun - Full test dataset/Puma 2015/1, 200/11 feb 2015 omit/PUMA_20150211_071500.wav",-1.87,-2.05,-1.37,0.10999999999999999,2.78,1.204,0,0,0,0,NA
PUMA_20150211_073000.wav,"E:/For Sun - Full test dataset/Puma 2015/1, 200/11 feb 2015 omit/PUMA_20150211_073000.wav",-1.445,-1.8866666666666667,-0.804,0.024999999999999994,2.1266666666666665,1.106,0,0,0,0,NA
PUMA_20150211_074500.wav,"E:/For Sun - Full test dataset/Puma 2015/1, 200/11 feb 2015 omit/PUMA_20150211_074500.wav",-1.505,-1.9433333333333334,-0.29800000000000004,0.16999999999999998,2.2733333333333334,1.182,0,0,0,0,NA
PUMA_20150211_080000.wav,"E:/For Sun - Full test dataset/Puma 2015/1, 200/11 feb 2015 omit/PUMA_20150211_080000.wav",-1.7799999999999998,-3.0666666666666664,-3.11,7.085,2.58,0.994,0,0,0,0,NA
PUMA_20150212_054500.wav,"E:/For Sun - Full test dataset/Puma 2015/1, 200/12 feb 2015/PUMA_20150212_054500.wav",-3.24,-1.9733333333333334,-1.542,1.42,5.413333333333333,2.65,0,0,0,0,NA
PUMA_20150212_060000.wav,"E:/For Sun - Full test dataset/Puma 2015/1, 200/12 feb 2015/PUMA_20150212_060000.wav",-0.06,-2.3966666666666665,-2.964,2.7,3.716666666666667,0.07599999999999998,0,0,0,0,NA
PUMA_20150212_061500.wav,"E:/For Sun - Full test dataset/Puma 2015/1, 200/12 feb 2015/PUMA_20150212_061500.wav",-0.75,-2.1066666666666665,-2.9859999999999998,2.84,5.136666666666667,0.46199999999999997,0,0,0,0,NA
PUMA_20150212_063000.wav,"E:/For Sun - Full test dataset/Puma 2015/1, 200/12 feb 2015/PUMA_20150212_063000.wav",-3.495,-3.6633333333333336,-2.352,2.54,7.533333333333333,4.088,1,1,1,1,4
PUMA_20150212_064500.wav,"E:/For Sun - Full test dataset/Puma 2015/1, 200/12 feb 2015/PUMA_20150212_064500.wav",-4.404999999999999,-4.196666666666666,-1.856,2.34,8.256666666666668,3.706,0,0,0,0,NA
PUMA_20150212_070000.wav,"E:/For Sun - Full test dataset/Puma 2015/1, 200/12 feb 2015/PUMA_20150212_070000.wav",-0.15500000000000003,-2.0566666666666666,-2.136,2.26,2.5233333333333334,0.538,0,0,0,0,NA
PUMA_20150212_071500.wav,"E:/For Sun - Full test dataset/Puma 2015/1, 200/12 feb 2015/PUMA_20150212_071500.wav",0.275,-2.16,-1.894,2.83,2.1866666666666665,0.39999999999999997,0,0,0,0,NA
PUMA_20150212_073000.wav,"E:/For Sun - Full test dataset/Puma 2015/1, 200/12 feb 2015/PUMA_20150212_073000.wav",-0.7999999999999999,-2.62,-2.812,2.8,3.546666666666667,0.508,0,0,0,0,NA
PUMA_20150212_074500.wav,"E:/For Sun - Full test dataset/Puma 2015/1, 200/12 feb 2015/PUMA_20150212_074500.wav",-0.72,-2.506666666666667,-1.932,3.08,2.71,0.152,0,0,0,0,NA
PUMA_20150212_080000.wav,"E:/For Sun - Full test dataset/Puma 2015/1, 200/12 feb 2015/PUMA_20150212_080000.wav",-1.415,-2.9266666666666667,-2.326,3.1799999999999997,3.43,0.358,0,0,0,0,NA
PUMA_20150213_054500.wav,"E:/For Sun - Full test dataset/Puma 2015/1, 200/13 feb 2015/PUMA_20150213_054500.wav",-1.2,-3.163333333333333,-2.012,2.7649999999999997,3.7566666666666664,1.232,0,0,0,0,NA
PUMA_20150213_060000.wav,"E:/For Sun - Full test dataset/Puma 2015/1, 200/13 feb 2015/PUMA_20150213_060000.wav",0.47500000000000003,-3.1999999999999997,-4.08,4.145,3.2333333333333334,0.564,0,0,0,0,NA
PUMA_20150213_061500.wav,"E:/For Sun - Full test dataset/Puma 2015/1, 200/13 feb 2015/PUMA_20150213_061500.wav",0.5800000000000001,-10.866666666666667,-4.834,12.245000000000001,13.546666666666665,8.836,1,0,0,2,1
PUMA_20150213_063000.wav,"E:/For Sun - Full test dataset/Puma 2015/1, 200/13 feb 2015/PUMA_20150213_063000.wav",-4.265000000000001,-4.456666666666667,-2.654,3.215,5.3100000000000005,2.346,0,0,0,0,NA
PUMA_20150213_064500.wav,"E:/For Sun - Full test dataset/Puma 2015/1, 200/13 feb 2015/PUMA_20150213_064500.wav",-0.225,-3.236666666666667,-2.186,3.545,3.8000000000000003,0.976,0,0,0,0,NA
PUMA_20150213_070000.wav,"E:/For Sun - Full test dataset/Puma 2015/1, 200/13 feb 2015/PUMA_20150213_070000.wav",-0.41500000000000004,-3.7199999999999998,-2.844,3.9299999999999997,5.46,1.796,0,0,0,0,NA
PUMA_20150213_071500.wav,"E:/For Sun - Full test dataset/Puma 2015/1, 200/13 feb 2015/PUMA_20150213_071500.wav",-2.675,-3.81,-2.828,3.965,5.176666666666667,2.562,0,0,0,0,NA
PUMA_20150213_073000.wav,"E:/For Sun - Full test dataset/Puma 2015/1, 200/13 feb 2015/PUMA_20150213_073000.wav",0.42500000000000004,-2.3166666666666664,-1.942,3.865,2.7666666666666666,1.038,0,0,0,0,NA
PUMA_20150213_074500.wav,"E:/For Sun - Full test dataset/Puma 2015/1, 200/13 feb 2015/PUMA_20150213_074500.wav",0.19,-2.9966666666666666,-1.98,3.165,3.8266666666666667,1.43,0,0,0,0,NA
PUMA_20150213_080000.wav,"E:/For Sun - Full test dataset/Puma 2015/1, 200/13 feb 2015/PUMA_20150213_080000.wav",-3.0999999999999996,-3.42,-2.52,3.625,4.746666666666667,1.8519999999999999,0,0,0,0,NA
PUMA_20150214_054500.wav,"E:/For Sun - Full test dataset/Puma 2015/-2, 400/14 feb 2015/PUMA_20150214_054500.wav",-2.665,-2.6933333333333334,-1.708,3.145,1.9766666666666666,1.16,0,0,0,0,NA
PUMA_20150214_060000.wav,"E:/For Sun - Full test dataset/Puma 2015/-2, 400/14 feb 2015/PUMA_20150214_060000.wav",0.51,-2.026666666666667,-2.7079999999999997,3.7750000000000004,2.1466666666666665,0.098,0,0,0,0,NA
PUMA_20150214_061500.wav,"E:/For Sun - Full test dataset/Puma 2015/-2, 400/14 feb 2015/PUMA_20150214_061500.wav",1.435,-2.4633333333333334,-4.054,4.67,2.6333333333333333,-0.532,0,0,0,2,4
PUMA_20150214_063000.wav,"E:/For Sun - Full test dataset/Puma 2015/-2, 400/14 feb 2015/PUMA_20150214_063000.wav",0.62,-3.16,-3.35,3.505,3,0.07200000000000001,0,0,0,0,NA
PUMA_20150214_064500.wav,"E:/For Sun - Full test dataset/Puma 2015/-2, 400/14 feb 2015/PUMA_20150214_064500.wav",0.585,-3.45,-2.824,4.91,3.56,0.15,0,0,0,2,4
PUMA_20150214_070000.wav,"E:/For Sun - Full test dataset/Puma 2015/-2, 400/14 feb 2015/PUMA_20150214_070000.wav",1.2,-2.76,-2.522,4.31,2.216666666666667,-0.064,0,0,0,2,4
PUMA_20150214_071500.wav,"E:/For Sun - Full test dataset/Puma 2015/-2, 400/14 feb 2015/PUMA_20150214_071500.wav",1.24,-2.5233333333333334,-2.552,3.77,2.3066666666666666,-0.23600000000000002,0,0,0,0,NA
PUMA_20150214_073000.wav,"E:/For Sun - Full test dataset/Puma 2015/-2, 400/14 feb 2015/PUMA_20150214_073000.wav",1.71,-2.6333333333333333,-2.456,5.695,2.973333333333333,-0.3,0,0,0,2,4
PUMA_20150214_074500.wav,"E:/For Sun - Full test dataset/Puma 2015/-2, 400/14 feb 2015/PUMA_20150214_074500.wav",-1.2349999999999999,-3.2933333333333334,-2.68,2.395,6.1066666666666665,0.8340000000000001,0,0,0,0,NA
PUMA_20150214_080000.wav,"E:/For Sun - Full test dataset/Puma 2015/-2, 400/14 feb 2015/PUMA_20150214_080000.wav",0.275,-2.8066666666666666,-1.774,2.955,4.206666666666667,0.734,0,0,0,0,NA
PUMA_20150215_054500.wav,"E:/For Sun - Full test dataset/Puma 2015/-2, 400/15 feb 2015/PUMA_20150215_054500.wav",-3.3049999999999997,-3.5,-2.342,4.1,5.656666666666666,3.06,0,0,0,0,NA
PUMA_20150215_060000.wav,"E:/For Sun - Full test dataset/Puma 2015/-2, 400/15 feb 2015/PUMA_20150215_060000.wav",-2.915,-2.0166666666666666,-1.672,1.835,6.303333333333333,2.518,0,0,0,0,NA
PUMA_20150215_061500.wav,"E:/For Sun - Full test dataset/Puma 2015/-2, 400/15 feb 2015/PUMA_20150215_061500.wav",-0.35,-2.256666666666667,-1.806,2.17,3.033333333333333,0.278,0,0,0,0,NA
PUMA_20150215_063000.wav,"E:/For Sun - Full test dataset/Puma 2015/-2, 400/15 feb 2015/PUMA_20150215_063000.wav",0.0050000000000000044,-2.2866666666666666,-2.202,2.365,2.8833333333333333,0.098,0,0,0,0,NA
PUMA_20150215_064500.wav,"E:/For Sun - Full test dataset/Puma 2015/-2, 400/15 feb 2015/PUMA_20150215_064500.wav",-0.38,-2.04,-1.538,1.755,2.3133333333333335,0.348,0,0,0,0,NA
PUMA_20150215_070000.wav,"E:/For Sun - Full test dataset/Puma 2015/-2, 400/15 feb 2015/PUMA_20150215_070000.wav",-0.565,-2.2600000000000002,-1.82,1.59,2.4466666666666668,0.302,0,0,0,0,NA
PUMA_20150215_071500.wav,"E:/For Sun - Full test dataset/Puma 2015/-2, 400/15 feb 2015/PUMA_20150215_071500.wav",-1.165,-2.28,-1.556,1.81,2.626666666666667,1.384,0,0,0,0,NA
PUMA_20150215_073000.wav,"E:/For Sun - Full test dataset/Puma 2015/-2, 400/15 feb 2015/PUMA_20150215_073000.wav",-1.715,-3.2266666666666666,-1.842,1.835,3.7933333333333334,2.486,0,0,0,0,NA
PUMA_20150215_074500.wav,"E:/For Sun - Full test dataset/Puma 2015/-2, 400/15 feb 2015/PUMA_20150215_074500.wav",-0.135,-5.946666666666667,-3.756,11.594999999999999,7.64,2.106,0,0,0,2,2
PUMA_20150215_080000.wav,"E:/For Sun - Full test dataset/Puma 2015/-2, 400/15 feb 2015/PUMA_20150215_080000.wav",-0.16,-2.6166666666666667,-1.752,2.2300000000000004,3.0966666666666667,0.716,0,0,0,0,NA
PUMA_20150216_054500.wav,"E:/For Sun - Full test dataset/Puma 2015/-1, 600/16 feb 2015/PUMA_20150216_054500.wav",0.505,-1.8966666666666667,-1.432,2.18,2.0266666666666664,0.484,0,0,0,0,NA
PUMA_20150216_060000.wav,"E:/For Sun - Full test dataset/Puma 2015/-1, 600/16 feb 2015/PUMA_20150216_060000.wav",0.44000000000000006,-2.6866666666666665,-2.904,2.785,3.29,0.188,0,0,0,0,NA
PUMA_20150216_061500.wav,"E:/For Sun - Full test dataset/Puma 2015/-1, 600/16 feb 2015/PUMA_20150216_061500.wav",-0.03500000000000003,-2.87,-3.878,6.51,3.4433333333333334,0.986,0,0,0,2,4
PUMA_20150216_063000.wav,"E:/For Sun - Full test dataset/Puma 2015/-1, 600/16 feb 2015/PUMA_20150216_063000.wav",-4.055,-6.386666666666667,-3.782,5.655,12.52,5.374,1,0,0,2,4
PUMA_20150216_064500.wav,"E:/For Sun - Full test dataset/Puma 2015/-1, 600/16 feb 2015/PUMA_20150216_064500.wav",-6.01,-6.156666666666666,-2.13,2.46,11.803333333333333,7.356,1,1,1,0,NA
PUMA_20150216_070000.wav,"E:/For Sun - Full test dataset/Puma 2015/-1, 600/16 feb 2015/PUMA_20150216_070000.wav",-3.3850000000000002,-4.62,-1.746,2.145,7.693333333333333,1.09,0,0,0,0,NA
PUMA_20150216_071500.wav,"E:/For Sun - Full test dataset/Puma 2015/-1, 600/16 feb 2015/PUMA_20150216_071500.wav",0.8,-2.0733333333333333,-1.694,2.615,2.38,0.298,0,0,0,0,NA
PUMA_20150216_073000.wav,"E:/For Sun - Full test dataset/Puma 2015/-1, 600/16 feb 2015/PUMA_20150216_073000.wav",-0.465,-2.4033333333333333,-1.676,2.795,5.3966666666666665,1.22,0,0,0,0,NA
PUMA_20150216_074500.wav,"E:/For Sun - Full test dataset/Puma 2015/-1, 600/16 feb 2015/PUMA_20150216_074500.wav",-2.955,-3.5533333333333332,-1.64,2.665,5.01,3.3160000000000003,0,0,0,0,NA
PUMA_20150216_080000.wav,"E:/For Sun - Full test dataset/Puma 2015/-1, 600/16 feb 2015/PUMA_20150216_080000.wav",-0.8799999999999999,-2.743333333333333,-2.156,3.88,4.923333333333333,2.224,0,0,0,0,NA
PUMA_20150217_054500.wav,"E:/For Sun - Full test dataset/Puma 2015/-1, 600/17 feb 2015/PUMA_20150217_054500.wav",0.34,-2.1966666666666668,-1.742,2.165,2.0366666666666666,0.082,0,0,0,2,4
PUMA_20150217_060000.wav,"E:/For Sun - Full test dataset/Puma 2015/-1, 600/17 feb 2015/PUMA_20150217_060000.wav",0.485,-2.2333333333333334,-2.59,2.575,2.43,0.092,0,0,0,0,NA
PUMA_20150217_061500.wav,"E:/For Sun - Full test dataset/Puma 2015/-1, 600/17 feb 2015/PUMA_20150217_061500.wav",-0.71,-2.77,-2.608,2.35,3.756666666666667,0.71,0,0,0,0,NA
PUMA_20150217_063000.wav,"E:/For Sun - Full test dataset/Puma 2015/-1, 600/17 feb 2015/PUMA_20150217_063000.wav",-0.665,-2.3166666666666664,-1.562,2.135,3.0866666666666664,1.172,0,0,0,0,NA
PUMA_20150217_064500.wav,"E:/For Sun - Full test dataset/Puma 2015/-1, 600/17 feb 2015/PUMA_20150217_064500.wav",-0.005,-2.3466666666666667,-1.538,2.1399999999999997,3.413333333333333,0.568,0,0,0,0,NA
PUMA_20150217_070000.wav,"E:/For Sun - Full test dataset/Puma 2015/-1, 600/17 feb 2015/PUMA_20150217_070000.wav",-0.745,-2.7933333333333334,-1.8739999999999999,2.39,4.183333333333334,0.524,0,0,0,0,NA
PUMA_20150217_071500.wav,"E:/For Sun - Full test dataset/Puma 2015/-1, 600/17 feb 2015/PUMA_20150217_071500.wav",-0.5650000000000001,-2.7866666666666666,-1.6219999999999999,2.39,3.69,0.258,0,0,0,0,NA
PUMA_20150217_073000.wav,"E:/For Sun - Full test dataset/Puma 2015/-1, 600/17 feb 2015/PUMA_20150217_073000.wav",0.265,-2.3466666666666667,-2.5060000000000002,2.2249999999999996,2.49,0.7899999999999999,0,0,0,0,NA
PUMA_20150217_074500.wav,"E:/For Sun - Full test dataset/Puma 2015/-1, 600/17 feb 2015/PUMA_20150217_074500.wav",-0.22,-2.9233333333333333,-1.8499999999999999,2.3499999999999996,3.4933333333333336,0.374,0,0,0,0,NA
PUMA_20150217_080000.wav,"E:/For Sun - Full test dataset/Puma 2015/-1, 600/17 feb 2015/PUMA_20150217_080000.wav",0.535,-2.46,-2.1,2.85,2.8733333333333335,0.232,0,0,0,0,NA
PUMA_20150218_054500.wav,"E:/For Sun - Full test dataset/Puma 2015/0, 800/18 feb 2015/PUMA_20150218_054500.wav",0.125,-2.52,-1.936,3.665,3.006666666666667,0.292,0,0,0,2,4
PUMA_20150218_060000.wav,"E:/For Sun - Full test dataset/Puma 2015/0, 800/18 feb 2015/PUMA_20150218_060000.wav",2.1799999999999997,-2.413333333333333,-3.536,5.279999999999999,2.486666666666667,-0.114,0,0,0,0,NA
PUMA_20150218_061500.wav,"E:/For Sun - Full test dataset/Puma 2015/0, 800/18 feb 2015/PUMA_20150218_061500.wav",0.8099999999999999,-7.816666666666666,-3.778,11.504999999999999,8.243333333333334,3.36,0,0,0,2,3
PUMA_20150218_063000.wav,"E:/For Sun - Full test dataset/Puma 2015/0, 800/18 feb 2015/PUMA_20150218_063000.wav",1.875,-2.7399999999999998,-3.47,4.625,2.19,-0.012,0,0,0,0,NA
PUMA_20150218_064500.wav,"E:/For Sun - Full test dataset/Puma 2015/0, 800/18 feb 2015/PUMA_20150218_064500.wav",-0.73,-4.066666666666666,-2.814,4.3149999999999995,6.79,1.626,0,0,0,0,NA
PUMA_20150218_070000.wav,"E:/For Sun - Full test dataset/Puma 2015/0, 800/18 feb 2015/PUMA_20150218_070000.wav",1.745,-2.7466666666666666,-3.18,4.835,2.2933333333333334,-0.37,0,0,0,0,NA
PUMA_20150218_071500.wav,"E:/For Sun - Full test dataset/Puma 2015/0, 800/18 feb 2015/PUMA_20150218_071500.wav",1.2650000000000001,-2.15,-1.684,3.2350000000000003,1.7833333333333334,-0.266,0,0,0,0,NA
PUMA_20150218_073000.wav,"E:/For Sun - Full test dataset/Puma 2015/0, 800/18 feb 2015/PUMA_20150218_073000.wav",-0.325,-3.3066666666666666,-3.25,3.615,3.8866666666666667,0.586,0,0,0,0,NA
PUMA_20150218_074500.wav,"E:/For Sun - Full test dataset/Puma 2015/0, 800/18 feb 2015/PUMA_20150218_074500.wav",1.07,-2.486666666666667,-3.4659999999999997,3.7750000000000004,1.8,-0.394,0,0,0,0,NA
PUMA_20150218_080000.wav,"E:/For Sun - Full test dataset/Puma 2015/0, 800/18 feb 2015/PUMA_20150218_080000.wav",1.025,-2.4333333333333336,-2.63,3.78,2.1566666666666667,-0.418,0,0,0,0,NA
PUMA_20150219_054500.wav,"E:/For Sun - Full test dataset/Puma 2015/0, 800/19 feb 2015/PUMA_20150219_054500.wav",0.46499999999999997,-2.466666666666667,-2.326,2.94,3.33,0.444,0,0,0,0,NA
PUMA_20150219_060000.wav,"E:/For Sun - Full test dataset/Puma 2015/0, 800/19 feb 2015/PUMA_20150219_060000.wav",1.6400000000000001,-2.3533333333333335,-2.688,4.535,2.08,-0.252,0,0,0,2,4
PUMA_20150219_061500.wav,"E:/For Sun - Full test dataset/Puma 2015/0, 800/19 feb 2015/PUMA_20150219_061500.wav",0.9,-8.246666666666666,-3.8819999999999997,12.915,9.16,3.628,0,0,0,2,2
PUMA_20150219_063000.wav,"E:/For Sun - Full test dataset/Puma 2015/0, 800/19 feb 2015/PUMA_20150219_063000.wav",-0.625,-4.286666666666667,-2.572,3.395,5.066666666666666,0.9279999999999999,0,0,0,0,NA
PUMA_20150219_064500.wav,"E:/For Sun - Full test dataset/Puma 2015/0, 800/19 feb 2015/PUMA_20150219_064500.wav",-0.525,-3.9966666666666666,-2.328,2.735,5.493333333333333,1.5759999999999998,0,0,0,0,NA
PUMA_20150219_070000.wav,"E:/For Sun - Full test dataset/Puma 2015/0, 800/19 feb 2015/PUMA_20150219_070000.wav",0.615,-2.513333333333333,-2.586,3.215,2.55,0.15,0,0,0,0,NA
PUMA_20150219_071500.wav,"E:/For Sun - Full test dataset/Puma 2015/0, 800/19 feb 2015/PUMA_20150219_071500.wav",-1.095,-3.34,-2.106,3.455,4.7,4.184,1,1,1,0,NA
PUMA_20150219_073000.wav,"E:/For Sun - Full test dataset/Puma 2015/0, 800/19 feb 2015/PUMA_20150219_073000.wav",-0.9850000000000001,-3.5866666666666664,-2.266,3.255,5.406666666666666,3.804,0,0,0,3,4
PUMA_20150219_074500.wav,"E:/For Sun - Full test dataset/Puma 2015/0, 800/19 feb 2015/PUMA_20150219_074500.wav",-1.7999999999999998,-3.2766666666666664,-2.518,2.34,3.7933333333333334,1.714,0,0,0,0,NA
PUMA_20150219_080000.wav,"E:/For Sun - Full test dataset/Puma 2015/0, 800/19 feb 2015/PUMA_20150219_080000.wav",-0.815,-3.2733333333333334,-2.692,2.685,3.8533333333333335,0.148,0,0,0,0,NA
PUMA_20160210_054500.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/10 feb/PUMA_20160210_054500.wav",-1.5,-2.99,-0.832,0.66,3.2333333333333334,1.648,0,0,0,0,NA
PUMA_20160210_060000.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/10 feb/PUMA_20160210_060000.wav",-0.8300000000000001,-2.19,-1.28,1.3900000000000001,2.6066666666666665,0.852,0,0,0,0,NA
PUMA_20160210_061500.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/10 feb/PUMA_20160210_061500.wav",-0.49,-1.9500000000000002,-1.8319999999999999,1.33,2.29,0.676,0,0,0,0,NA
PUMA_20160210_063000.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/10 feb/PUMA_20160210_063000.wav",-1.3250000000000002,-3.0033333333333334,-1,1.52,3.01,1.446,0,0,0,0,NA
PUMA_20160210_064500.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/10 feb/PUMA_20160210_064500.wav",-0.9650000000000001,-2.8566666666666665,-1.37,1.7799999999999998,4.3533333333333335,1.768,0,0,0,2,4
PUMA_20160210_070000.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/10 feb/PUMA_20160210_070000.wav",-1.3599999999999999,-2.3133333333333335,-1.624,1.195,2.3366666666666664,0.63,0,0,0,0,NA
PUMA_20160210_071500.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/10 feb/PUMA_20160210_071500.wav",-0.29500000000000004,-2.25,-1.93,3.29,2.3,0.61,0,0,0,0,NA
PUMA_20160210_073000.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/10 feb/PUMA_20160210_073000.wav",-0.255,-2.1433333333333335,-1.076,2.2199999999999998,1.8800000000000001,0.5539999999999999,0,0,0,2,4
PUMA_20160210_074500.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/10 feb/PUMA_20160210_074500.wav",-1.445,-2.4699999999999998,-2.652,3.36,2.06,0.938,0,0,0,2,4
PUMA_20160210_080000.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/10 feb/PUMA_20160210_080000.wav",-1.88,-3.2433333333333336,-3.652,4.52,2.2733333333333334,2.68,0,0,0,0,NA
PUMA_20160211_054500.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/11 feb/PUMA_20160211_054500.wav",-1.155,-2.0566666666666666,-0.6859999999999999,0.55,2.21,1.044,0,0,0,0,NA
PUMA_20160211_060000.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/11 feb/PUMA_20160211_060000.wav",-0.73,-2.0366666666666666,-1.26,1.1949999999999998,2.05,0.7,0,0,0,0,NA
PUMA_20160211_061500.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/11 feb/PUMA_20160211_061500.wav",-1.73,-2.1366666666666667,-2.286,1.5950000000000002,1.9233333333333333,1.746,0,0,0,0,NA
PUMA_20160211_063000.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/11 feb/PUMA_20160211_063000.wav",-1.5499999999999998,-2.17,-0.968,0.8500000000000001,1.9133333333333333,1.666,0,0,0,0,NA
PUMA_20160211_064500.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/11 feb/PUMA_20160211_064500.wav",-1.0750000000000002,-2.3133333333333335,-0.776,0.73,1.8566666666666667,1.1139999999999999,0,0,0,0,NA
PUMA_20160211_070000.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/11 feb/PUMA_20160211_070000.wav",-0.7849999999999999,-2.01,-1.318,1.13,1.88,0.596,0,0,0,0,NA
PUMA_20160211_071500.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/11 feb/PUMA_20160211_071500.wav",-1.8800000000000001,-2.4433333333333334,-1.1760000000000002,1.7650000000000001,2.6533333333333333,1.222,0,0,0,0,NA
PUMA_20160211_073000.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/11 feb/PUMA_20160211_073000.wav",-2.385,-3.03,-2.332,2.5700000000000003,3.7933333333333334,2.084,0,0,0,0,NA
PUMA_20160211_074500.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/11 feb/PUMA_20160211_074500.wav",-3.215,-3.1333333333333333,-1.748,2.545,3.8766666666666665,2.5460000000000003,0,0,0,0,NA
PUMA_20160211_080000.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/11 feb/PUMA_20160211_080000.wav",-1.6600000000000001,-3.3133333333333335,-1.998,3.185,3.23,2.06,0,0,0,0,NA
PUMA_20160212_054500.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/12 feb/PUMA_20160212_054500.wav",-2.84,-3.3066666666666666,-1.632,1.685,3.2933333333333334,0.66,0,0,0,0,NA
PUMA_20160212_060000.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/12 feb/PUMA_20160212_060000.wav",-1.38,-2.7733333333333334,-1.608,1.7200000000000002,4.07,1.3980000000000001,0,0,0,0,NA
PUMA_20160212_061500.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/12 feb/PUMA_20160212_061500.wav",-2.02,-2.73,-1.948,1.595,3.9466666666666668,2.144,0,0,0,0,NA
PUMA_20160212_063000.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/12 feb/PUMA_20160212_063000.wav",-0.705,-2.0766666666666667,-1.732,2.29,2.123333333333333,0.5860000000000001,0,0,0,2,4
PUMA_20160212_064500.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/12 feb/PUMA_20160212_064500.wav",-1.8599999999999999,-4.48,-1.594,1.815,4.17,5.226,1,1,1,1,3
PUMA_20160212_070000.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/12 feb/PUMA_20160212_070000.wav",-2.925,-4.163333333333333,-2.058,1.415,6.01,4.592,1,1,1,1,3
PUMA_20160212_071500.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/12 feb/PUMA_20160212_071500.wav",-1.26,-3.23,-1.478,1.3900000000000001,2.4233333333333333,1.8860000000000001,0,0,0,0,NA
PUMA_20160212_073000.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/12 feb/PUMA_20160212_073000.wav",-4.895,-5.32,-2.084,1.65,4.983333333333333,3.968,0,0,0,0,NA
PUMA_20160212_074500.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/12 feb/PUMA_20160212_074500.wav",-3.125,-4.1,-1.99,1.675,4.476666666666667,2.498,0,0,0,0,NA
PUMA_20160212_080000.wav,"E:/For Sun - Full test dataset/Puma 2016/-2, 0/12 feb/PUMA_20160212_080000.wav",-9.575,-6.91,-2.746,2.725,8.58,5.862,1,1,1,0,NA
PUMA_20160213_054500.wav,"E:/For Sun - Full test dataset/Puma 2016/1, 200/13 feb/PUMA_20160213_054500.wav",-1.42,-5.8933333333333335,-2.7760000000000002,3.1399999999999997,6.13,2.554,0,0,0,0,NA
PUMA_20160213_060000.wav,"E:/For Sun - Full test dataset/Puma 2016/1, 200/13 feb/PUMA_20160213_060000.wav",-0.76,-7.283333333333333,-4.2780000000000005,12.665,7.333333333333333,2.328,0,0,0,2,2
PUMA_20160213_061500.wav,"E:/For Sun - Full test dataset/Puma 2016/1, 200/13 feb/PUMA_20160213_061500.wav",-0.91,-5.03,-4.242,10.5,4.37,1.522,0,0,0,2,2
PUMA_20160213_063000.wav,"E:/For Sun - Full test dataset/Puma 2016/1, 200/13 feb/PUMA_20160213_063000.wav",-1.5050000000000001,-4.743333333333333,-2.81,4.465,5.656666666666667,1.99,0,0,0,0,NA
PUMA_20160213_064500.wav,"E:/For Sun - Full test dataset/Puma 2016/1, 200/13 feb/PUMA_20160213_064500.wav",-0.44999999999999996,-3.333333333333333,-3.7920000000000003,4.085,4.0633333333333335,0.696,0,0,0,2,4
