audiofile,min.avg_H,min.avg_S,min.avg_T,max.avg_H,max.avg_S,max.avg_T,titi_over_thresh_and_over_howler_spider,PrimateSpecies,CallDistance
HARPIA_20160128_060000.wav,2.645,-3.326666667,-3.682,7.575,2.743333333,0.578,0,2,4
HARPIA_20160128_061500.wav,2.015,-4.02,-4.312,6.9,3.85,-0.273,0,2,4
HARPIA_20160129_054500.wav,2.69,-3.28,-2.955,8.25,2.71,0.226,0,2,4
HARPIA_20160129_060000.wav,3.215,-4.383333333,-3.273,8.165,11.80333333,2.045,0,2,4
HARPIA_20160129_061500.wav,1.535,-2.6,-3.155,5.36,5.363333333,0.574,0,2,4
HARPIA_20160129_063000.wav,1.29,-2.75,-2.372,5.135,6.456666667,1.195,0,2,4
HARPIA_20160131_054500.wav,1.185,-3.736666667,-2.354,6.965,7.856666667,1.226,0,2,4
HARPIA_20160131_060000.wav,3.26,-3.24,-2.438,7.565,3.35,0.436,0,2,4
HARPIA_20160131_074500.wav,-1.605,-4.276666667,-3.693,9.915,5.896666667,2.938,0,2,4
HARPIA_20160201_054500.wav,1.835,-2.41,-2.29,4.675,2.35,-0.101,0,2,4
HARPIA_20160202_060000.wav,3.485,-3.293333333,-3.03,7.63,3.413333333,0.186,0,2,4
HARPIA_20160203_054500.wav,-0.635,-4.126666667,-2.908,7.7,6.173333333,2.075,0,2,4
HARPIA_20160203_060000.wav,1.82,-2.87,-2.799,5.96,1.953333333,-0.447,0,2,4
HARPIA_20160203_061500.wav,1.785,-2.7,-2.841,4.985,2.056666667,-0.425,0,2,4
HARPIA_20160203_073000.wav,0.475,-2.683333333,-2.217,4.905,2.393333333,0.462,0,2,4
HARPIA_20160204_061500.wav,-1.63,-3.513333333,-2.854,6.18,4.146666667,0.736,0,2,4
HARPIA_20170212_060000.wav,0.295,-4.55,-3.482,8.71,4.923333333,1.403,0,2,4
HARPIA_20170212_061500.wav,0.85,-4.13,-5.194,9.235,3.91,0.147,0,2,4
HARPIA_20170212_063000.wav,-0.715,-3.06,-2.506,4.815,3.93,1.149,0,2,4
HARPIA_20170212_070000.wav,0.245,-5.856666667,-3.781,6.125,4.96,1.164,0,2,4
HARPIA_20170212_071500.wav,-0.86,-5.12,-3.457,3.895,5.626666667,1.679,0,2,4
HARPIA_20170212_073000.wav,0.025,-3.996666667,-3.658,7.265,4.203333333,0.851,0,2,4
HARPIA_20170214_073000.wav,-1.275,-1.933333333,-0.629,1.51,1.826666667,1.013,0,2,4
HARPIA_20170215_054500.wav,0.63,-3.02,-2.047,6.595,2.966666667,1.501,0,2,4
HARPIA_20170215_061500.wav,-0.07,-4.73,-3.694,6.88,11.04666667,2.152,0,2,4
HARPIA_20170216_063000.wav,-0.275,-2.446666667,-1.446,3.465,3.403333333,1.276,0,2,4
HARPIA_20170216_080000.wav,-0.05,-2.473333333,-1.365,2.42,3.226666667,1.112,0,2,4
HARPIA_20170217_074500.wav,-1.85,-1.9,-0.969,2.18,1.843333333,1.227,0,2,4
HARPIA_20170217_080000.wav,0.28,-2.243333333,-1.451,3.51,2.273333333,0.396,0,2,4
HARPIA_20170218_060000.wav,-0.78,-1.98,-0.88,1.83,2.193333333,0.933,0,2,4
HARPIA_20170218_061500.wav,-1.115,-2.413333333,-1.296,2.225,2.243333333,0.885,0,2,4
HARPIA_20170219_054500.wav,0.285,-2.456666667,-1.468,3.47,4.85,1.634,0,2,4
HARPIA_20170219_061500.wav,0.31,-3.68,-2.22,4.68,5.07,1.196,0,2,4
HARPIA_20170220_054500.wav,0.43,-2.473333333,-2.107,3.67,2.266666667,0.265,0,2,4
HARPIA_20170220_060000.wav,1.455,-2.336666667,-2.566,4.58,3.613333333,0.411,0,2,4
HARPIA_20170220_061500.wav,1.46,-2.443333333,-2.068,4.25,3.19,0.449,0,2,4
HARPIA_20170220_080000.wav,0.895,-2.43,-2.087,3.83,3.313333333,0.155,0,2,4
HARPIA_20170221_054500.wav,2.85,-4.753333333,-2.476,8.11,4.3,1.265,0,2,4
HARPIA_20170221_060000.wav,2.615,-3.12,-2.754,8.055,3.173333333,-0.186,0,2,4
HARPIA_20170221_061500.wav,0.6,-2.79,-2.464,4.8,5.053333333,1.207,0,2,4
HARPIA_20170222_061500.wav,-1.875,-1.576666667,-0.445,0.53,1.676666667,0.981,0,2,4
HARPIA_20170224_054500.wav,0.79,-4.18,-2.549,6.44,4.433333333,1.24,0,2,4
HARPIA_20170224_060000.wav,-0.425,-3.543333333,-2.535,5.28,8.73,3.736,0,2,4
HARPIA_20170224_061500.wav,0.1,-2.276666667,-2.087,3.34,2.843333333,0.836,0,2,4
PUMA_20130303_060000.wav,0.86,-6.816666667,-3.991,5.155,5.743333333,1.947,0,2,4
PUMA_20130303_073000.wav,0.865,-6.57,-3.567,4.335,5.953333333,1.886,0,2,4
PUMA_20130303_074500.wav,1.11,-2.056666667,-1.331,2.885,1.39,0.128,0,2,4
PUMA_20130304_071500.wav,0.59,-1.783333333,-0.971,1.81,1.456666667,0.199,0,2,4
PUMA_20130304_073000.wav,0.595,-1.836666667,-0.968,1.815,1.486666667,0.227,0,2,4
PUMA_20130304_074500.wav,0.615,-1.74,-0.995,1.79,1.55,0.185,0,2,4
PUMA_20140205_060000.wav,0.86,-2.086666667,-1.291,5.105,3.673333333,1.131,0,2,4
PUMA_20140205_061500.wav,2.375,-2.743333333,-2.108,5.995,3.79,0.868,0,2,4
PUMA_20140206_060000.wav,2.18,-5.13,-3.175,7.335,6.633333333,1.513,0,2,4
PUMA_20140209_061500.wav,1.065,-2.12,-1.963,3.13,1.793333333,0.09,0,2,4
PUMA_20140213_060000.wav,1.47,-1.943333333,-1.697,3.465,1.36,-0.036,0,2,4
PUMA_20140213_061500.wav,1.355,-1.933333333,-1.993,3.435,1.363333333,1.04E-18,0,2,4
PUMA_20140214_054500.wav,0.89,-2.64,-1.61,4.2,1.86,0.841,0,2,4
PUMA_20140214_060000.wav,2.695,-2.04,-2.014,5.4,1.41,-0.339,0,2,4
PUMA_20150208_054500.wav,1.93,-2.546666667,-1.747,4.975,2.536666667,0.415,0,2,4
PUMA_20150208_060000.wav,1.81,-2.613333333,-2.937,5.5,3.903333333,0.373,0,2,4
PUMA_20150210_060000.wav,-2.55,-3.093333333,-2.399,4.295,2.466666667,1.318,0,2,4
PUMA_20150214_061500.wav,1.435,-2.463333333,-3.314,4.67,2.633333333,-0.208,0,2,4
PUMA_20150214_064500.wav,0.585,-3.45,-2.698,4.91,3.56,0.462,0,2,4
PUMA_20150214_070000.wav,1.2,-2.76,-2.287,4.31,2.216666667,0.142,0,2,4
PUMA_20150214_073000.wav,1.71,-2.633333333,-2.436,5.695,2.973333333,0.042,0,2,4
PUMA_20150216_061500.wav,-0.035,-2.87,-3.721,6.51,3.443333333,0.865,0,2,4
PUMA_20150216_063000.wav,-4.055,-6.386666667,-3.445,5.655,12.52,5.687,0,2,4
PUMA_20150217_054500.wav,0.34,-2.196666667,-1.56,2.165,2.036666667,0.256,0,2,4
PUMA_20150218_054500.wav,0.125,-2.52,-1.9,3.665,3.006666667,0.75,0,2,4
PUMA_20150219_060000.wav,1.64,-2.353333333,-2.546,4.535,2.08,-0.088,0,2,4
PUMA_20160210_064500.wav,-0.965,-2.856666667,-1.327,1.78,4.353333333,1.837,0,2,4
PUMA_20160210_073000.wav,-0.255,-2.143333333,-1.134,2.22,1.88,0.625,0,2,4
PUMA_20160210_074500.wav,-1.445,-2.47,-2.243,3.36,2.06,1.012,0,2,4
PUMA_20160212_063000.wav,-0.705,-2.076666667,-1.648,2.29,2.123333333,0.667,0,2,4
PUMA_20160213_064500.wav,-0.45,-3.333333333,-3.293,4.085,4.063333333,0.985,0,2,4
PUMA_20160214_054500.wav,0.795,-2.663333333,-1.933,3.84,3.136666667,0.413,0,2,4
PUMA_20160214_060000.wav,0.655,-3.133333333,-2.973,4.695,3.686666667,0.414,0,2,4
PUMA_20160215_054500.wav,-0.01,-2.133333333,-1.604,3.905,2.673333333,0.467,0,2,4
PUMA_20160215_060000.wav,0.375,-2.303333333,-1.731,3.805,2.483333333,0.486,0,2,4
PUMA_20160215_061500.wav,-0.335,-2.32,-1.602,2.915,2.4,0.603,0,2,4
PUMA_20160215_071500.wav,-0.95,-2.493333333,-1.879,2.38,2.316666667,0.854,0,2,4
PUMA_20160223_054500.wav,-0.9,-4.376666667,-3.198,5.28,5.076666667,1.966,0,2,4
PUMA_20160223_063000.wav,-0.78,-4.1,-3.303,7.09,5.653333333,2.353,0,2,4
PUMA_20160225_063000.wav,0.14,-3.766666667,-2.213,3.68,4.313333333,1.104,0,2,4
PUMA_20170213_054500.wav,1.83,-2.84,-2.723,5.635,3.583333333,-0.044,0,2,4
PUMA_20170213_060000.wav,3.21,-3.843333333,-2.933,8.21,2.78,-0.135,0,2,4
PUMA_20170213_061500.wav,1.475,-2.426666667,-2.917,4.86,3.376666667,0.481,0,2,4
PUMA_20170217_061500.wav,0.175,-2.496666667,-2.617,2.715,2.033333333,0.039,0,2,4
PUMA_20170219_060000.wav,-0.205,-3.536666667,-2.209,5.13,3.593333333,0.94,0,2,4
PUMA_20170219_061500.wav,0.4,-3.03,-2.201,4.63,3.32,0.785,0,2,4
PUMA_20170219_063000.wav,-0.74,-4.273333333,-2.005,4.33,4.426666667,1.794,0,2,4
PUMA_20170219_064500.wav,-1.135,-2.123333333,-1.248,3.9,3.6,1.24,0,2,4
PUMA_20170219_071500.wav,-0.405,-2.98,-1.531,3.405,3.233333333,1.109,0,2,4
PUMA_20170219_074500.wav,0.44,-3.93,-2.068,4.57,3.293333333,0.811,0,2,4
PUMA_20170221_054500.wav,-1.21,-2.83,-1.544,3.315,6.18,2.012,0,2,4
PUMA_20170221_060000.wav,0.535,-2.486666667,-1.702,3.265,2.663333333,0.696,0,2,4
PUMA_20170221_061500.wav,-0.41,-2.573333333,-2.656,3.105,2.366666667,0.788,0,2,4
PUMA_20170221_074500.wav,0.495,-2.32,-1.657,2.86,2.03,0.986,0,2,4
PUMA_20170224_054500.wav,-0.35,-3.61,-1.928,2.26,4.47,1.374,0,2,4
PUMA_20170224_060000.wav,-3.21,-6.23,-2.762,4.405,14.15666667,3.791,0,2,4
PUMA_20170224_061500.wav,-0.235,-3.933333333,-2.364,5.11,3.326666667,0.628,0,2,4
PUMA_20170224_063000.wav,-0.52,-2.27,-1.598,2.855,1.943333333,0.448,0,2,4
HARPIA_20150218_071500.wav,-1.665,-3.95,-2.603,7.49,6.876666667,2.265,0,2,NA
HARPIA_20150218_073000.wav,-4.375,-4.753333333,-2.485,7.3,13.67333333,4.795,0,2,NA
HARPIA_20160126_073000.wav,1.91,-3.886666667,-3.021,7.04,4.126666667,0.279,0,2,NA
HARPIA_20170213_070000.wav,0.29,-9.166666667,-4.272,10.925,8.62,5.467,0,3,3
HARPIA_20150217_061500.wav,0.81,-2.31,-2.862,5.35,2.686666667,0.09,0,3,4
HARPIA_20160127_054500.wav,1.215,-3.55,-3.143,9.995,4.346666667,0.553,0,3,4
HARPIA_20160203_071500.wav,-2.745,-4.77,-2.856,4.015,6.616666667,2.232,0,3,4
HARPIA_20170213_064500.wav,-0.185,-6.356666667,-3.689,11.305,7.143333333,4.071,0,3,4
HARPIA_20170217_071500.wav,-1.265,-4.81,-3.057,4.15,6.21,2.049,0,3,4
HARPIA_20170223_074500.wav,-0.585,-3.07,-1.658,3.01,3.726666667,2.819,0,3,4
PUMA_20130302_060000.wav,-2.335,-10.42666667,-5.679,6.19,12.24,4.507,0,3,4
PUMA_20130302_061500.wav,0.385,-7.693333333,-4.067,5.21,7.72,2.927,0,3,4
PUMA_20140206_054500.wav,1.06,-3.033333333,-2.664,5.245,4.036666667,1.201,0,3,4
PUMA_20140207_061500.wav,1.94,-3.076666667,-2.445,6.43,4.636666667,1.06,0,3,4
PUMA_20150208_063000.wav,-2.71,-4.68,-2.638,3.33,10.66666667,2.789,0,3,4
PUMA_20150208_064500.wav,-2.435,-4.983333333,-2.07,4.95,5.563333333,4.176,0,3,4
PUMA_20150219_073000.wav,-0.985,-3.586666667,-2.057,3.255,5.406666667,3.395,0,3,4
PUMA_20160223_060000.wav,2.11,-3.126666667,-2.573,6.06,3.873333333,1.806,0,3,4
PUMA_20170219_070000.wav,-1.82,-3.236666667,-1.712,3.02,4.616666667,2.079,0,3,4
PUMA_20170219_073000.wav,-0.43,-3.113333333,-1.715,3.54,2.963333333,1.088,0,3,4
